Trap,Site,latitude,longitude,elevmean,slopemean,d.roads,d.river,d.water.area,d.settlements,GFC30mean,GFC50mean,GFC75mean,GFC90mean,VCFmean,Contigmean,CWEDmean,DCADmean
ex3,RDSA,-2.46171,-64.65413,120.173482,2.348784508,244997.3372,723.619581,4224.448426,46162.44762,1,1,1,1,77.5,0.958705008,0,1.359509945
ex4,RDSA,-2.44193,-64.68665,95.72986369,2.274927339,249070.0532,1337.786266,2806.898856,42572.992,1,1,1,1,81,0.958705008,0,1.359509945
ex5,RDSA,-2.53518,-64.62457,84.26017263,1.802363621,236844.9671,3433.0841,3666.203526,50203.22385,1,1,1,1,81.5,0.958705008,0,1.359509945
ex6,RDSA,-2.50436,-64.62861,79.56736712,2.026124098,239619.0218,1530.144295,3374.976517,49281.01246,1,1,1,1,79,0.842935264,0.277221332,1.703790262
ex7,RDSA,-2.51202,-64.64535,87.57462687,1.705161364,240292.6635,1808.532997,1876.488795,47532.18689,1,1,1,1,79,0.958705008,0,1.359509945
ex8,RDSA,-2.5061,-64.57435,96.98529412,2.735372657,235366.6269,1106.567106,9406.759059,55303.18761,1,1,1,1,78,0.958705008,0,1.359509945
ex9,RDSA,-2.45737,-64.59876,93.95191122,2.066847315,241180.8231,1082.22131,8211.610582,52317.22914,1,1,1,1,76,0.958705008,0,1.359509945
F113R,PNM,-7.972515,-64.083194,51.18249075,1.959216223,31680.96934,1076.6775,49737.45507,34179.13379,1,1,1,1,80,0.958705008,0,1.359509945
F114R,PNM,-7.962011,-64.056992,84.96291718,2.388578846,31190.97421,633.1306123,49567.75052,33130.0301,1,1,1,1,79.75,0.389241795,9.571683151,6.831870279
F115R,PNM,-8.030316,-64.0487,83.74229346,1.986291976,24253.24869,3877.406926,56987.95605,26994.86656,1,1,1,1,79.75,0.412158518,16.50881813,7.790503423
F128R,PNM,-8.794851,-64.480763,80.6601227,2.785489307,47512.52544,5093.062559,33813.62921,94462.57854,1,1,1,1,75.33333333,0.57379544,12.19735398,4.414977988
F200R,PNM,-7.7765,-63.838995,90.85171569,1.763563496,32495.1828,609.7146,48841.84141,46280.48994,1,1,1,1,67.5,0.587094844,13.74373817,5.292123946
F41,PNCA,-7.938418,-61.003948,58.05644172,6.210467318,24148.15061,3238.102997,0,148482.4251,1,1,1,1,81.58814245,0.543030574,15.77048343,6.740498412
F41B,PNCA,-8.529829,-60.910273,61.65598027,4.814875344,53922.51593,531.1009379,14979.83444,186086.8409,1,1,1,1,80.4605561,0.930895663,0.327028181,1.544959078
F42,PNCA,-8.150512,-61.063302,54.39114391,6.094094568,41319.0408,1521.131981,16452.34851,167668.8886,1,1,1,1,81,0.481763278,1.583852206,3.220963122
F42B,PNCA,-8.527658,-60.890788,62.20642769,3.120665409,54481.85128,1627.898879,12935.22445,184595.8743,1,1,1,1,80,0.957742328,0.005528112,1.362239865
F43,PNCA,-8.025006,-60.939779,61.35148515,7.623304427,35806.19536,421.2618049,9995.682691,148364.094,0.8875,0.8625,0.84375,0.775,78.5,0.327705784,23.13407038,8.938015425
F43B,PNCA,-8.551676,-60.931571,65.27590512,4.85012448,51257.977,2405.56238,18143.57434,189432.6098,1,1,1,1,76.5,0.666266069,4.993066922,3.854219291
F44,PNCA,-8.002348,-60.941189,62.86346863,4.476652721,33512.40955,1075.668648,8643.029639,146951.0945,1,1,1,1,82,0.692478216,1.689077321,2.97537193
F44B,PNCA,-8.59572,-60.88844,63.62068966,2.911558657,47127.44384,921.5646844,16050.33811,190509.3919,1,1,1,1,82,0.946323164,0.057943296,1.396475216
F45,PNCA,-8.024928,-60.914247,63.64452645,7.326510265,37021.19766,390.4868043,9234.989704,146156.4497,1,1,1,1,81.5,0.886474269,0.292488928,1.611421423
F45B,PNCA,-8.454761,-60.932084,59.52141983,4.706912406,61936.96808,96.86288434,15992.38344,181098.3916,1,1,1,1,79.5,0.744277061,6.967646251,3.558150709
F46,PNCA,-8.046665,-60.937634,63.04289216,13.79011904,38061.04057,1106.708017,11580.51103,149673.4005,1,1,1,1,79.5,0.958705008,0,1.359509945
F46B,PNCA,-8.454326,-60.913203,55.88257108,2.341112219,62176.6048,498.0644355,13928.95476,179738.8232,1,1,1,1,79,0.958705008,0,1.359509945
F47,PNCA,-8.360431,-61.029228,59.40617284,3.005978362,63863.55585,92.98145744,26022.08106,180532.8909,1,1,1,1,79,0.958705008,0,1.359509945
F47B,PNCA,-8.594816,-60.974484,56.71867322,2.433006811,46246.78679,646.3043096,24531.03636,196099.1423,1,1,1,1,79.33333333,0.722969413,8.945130609,4.726886587
F48,PNCA,-8.358777,-61.047317,63.35635019,15.25802065,62907.71288,1329.781865,28017.98131,181805.471,1,1,1,1,75,0.958705008,0,1.359509945
F48B,PNCA,-8.59245,-60.95006,59.38413879,3.339706957,46606.36109,2434.776642,21977.22192,194250.9071,1,1,1,1,80,0.958222907,0.003046579,1.360877651
F49,PNCA,-8.206707,-61.055036,111.2738538,7.069519624,47229.58916,710.5165313,22697.9159,170961.1886,1,1,1,1,81,0.759244466,1.850643747,2.54359479
F49B,PNCA,-8.469712,-60.984001,102.0800493,4.869255588,60078.468,443.1880812,21638.03648,186055.8434,1,1,1,1,80,0.363872833,7.764530993,5.697894937
F50,PNCA,-8.211141,-60.9732,100.6658477,3.198655283,51911.8476,1014.792271,17050.18189,164579.3819,1,1,1,1,57,0.615342961,13.47273145,6.290631979
F50B,PNCA,-8.385701,-60.988984,112.3296296,2.749192768,68218.09279,780.2596502,21714.93664,179493.6992,1,1,1,1,79,0.524493877,29.00278524,9.823671922
F51,PNCA,-8.22496,-60.992595,106.3839506,2.249435665,52397.81152,2476.457669,19670.12904,167185.2964,1,1,1,1,80.66666667,0.950518292,0.023218072,1.382714265
F51B,PNCA,-8.389841,-60.96719,99.30306748,3.407814749,68933.69486,3088.769122,19391.76622,178208.9166,1,1,1,1,79,0.958705008,0,1.359509945
F52,PNCA,-8.247584,-60.931151,105.0110294,5.107975802,57573.01208,394.3026947,15787.73561,164057.7972,1,1,1,1,82,0.616428461,15.73462481,5.51303268
F52B,PNCA,-8.388939,-60.947677,111.2692778,2.460752043,69104.76593,1804.549509,17251.93622,176698.3151,1,1,1,1,80,0.958705008,0,1.359509945
F53,PNCA,-8.247884,-60.895189,113.9914005,4.95341785,59514.61105,328.6208553,13200.04964,161311.7891,1,1,1,1,80,0.958705008,0,1.359509945
F53B,PNCA,-8.323348,-60.9832,103.2779828,9.155505831,62328.35038,2513.560143,21427.98443,174054.5407,1,1,1,1,73.6276889,0.387330536,12.88841513,7.537475545
F54,PNCA,-8.358532,-61.001776,98.57019704,3.734550083,64898.67373,69.78696469,23003.1214,178275.1276,1,1,1,1,75.57511095,0.611274334,16.09104287,6.257278481
F54B,PNCA,-8.219677,-61.039343,97.8566131,5.115394771,49298.5303,0,23970.6212,170605.6465,1,1,1,1,80,0.338587909,13.56060226,11.52709714
F55,PNCA,-8.285659,-60.972304,98.26650062,3.681467663,59285.85541,0,21372.72117,170242.2936,1,1,1,1,80,0.951922406,0.020021818,1.3787352
F56,PNCA,-8.027699,-60.898395,105.8552147,6.4078451,37848.41858,1455.286052,7467.039752,144994.2312,1,1,1,1,82,0.958705008,0,1.359509945
F56B,PNCA,-8.416379,-60.940193,89.59332509,5.35905204,66114.35661,3771.846049,16980.04385,178436.7531,1,1,1,1,81.37616648,0.908102542,0.509466516,1.579489772
F57,PNCA,-8.007327,-60.961971,94.42255266,2.03243962,32982.5113,215.0274849,6875.797292,149109.4193,1,1,1,1,82,0.93466025,0.088184186,1.437079024
F57B,PNCA,-8.408115,-60.915732,101.1506173,2.422021277,67233.30592,3132.13208,14165.19086,175989.1757,1,1,1,1,80,0.700301144,0.615360252,2.127035814
F58,PNCA,-7.978381,-60.940836,91.04202719,5.445584123,31206.50406,521.1572873,7670.86171,145325.3372,1,1,1,1,80.5,0.958705008,0,1.359509945
F58B,PNCA,-8.55123,-60.90675,97.15147783,2.971160523,51631.08248,1101.039191,15745.21646,187736.3024,1,1,1,1,79.66666667,0.564863948,1.501812775,2.999676526
F59,PNCA,-7.998966,-60.988566,108.8014797,8.486994783,30939.51045,1234.482328,3984.265,150915.0079,1,1,1,1,76.5,0.958705008,0,1.359509945
F59B,PNCA,-8.269526,-60.970058,105.7770936,4.944645027,57892.27874,534.4858524,20607.05044,168807.2748,1,1,1,1,79,0.779476655,2.041531925,2.724475191
F60,PNCA,-7.986708,-61.014475,103.9526775,4.00296463,28109.96027,984.4099332,1212.20739,152451.7426,1,1,1,1,70.66666667,0.411117214,15.44418925,7.099045848
FN1,PNM,-8.61826,-64.30833,103.8506173,2.305076239,33552.92481,1266.265112,36896.76358,67246.92158,1,1,1,1,72.98347401,0.550387616,3.159796864,2.951719669
Fn11,PNM,-8.97412,-64.63586,106.6740196,3.54407963,34296.43878,0,21655.7839,120540.8947,0.975,0.93125,0.90625,0.86875,64,0.436114226,38.77670858,12.22875046
FN2,PNM,-8.7874,-64.40244,92.97177914,2.029984669,45857.30618,1760.085199,29231.00567,87891.26137,1,1,1,1,77,0.600841158,25.72392626,4.513340865
FN3,PNM,-8.79265,-64.37585,102.3197026,2.010040986,43222.32248,2859.344097,27318.59348,86397.76944,1,1,1,1,75.5,0.573617758,9.191488603,3.053746971
FN4,PNM,-8.82525,-64.4155,72.23362176,2.548391346,42107.39749,2128.793717,26594.27652,91975.85085,1,1,1,1,76.33333333,0.383430565,11.86312888,5.873398099
FN5,PNM,-8.84448,-64.4351,76.07371007,1.880024207,40652.35075,1351.146101,26373.89536,94995.73624,1,1,1,1,77,0.378799323,11.36383709,5.812779888
MANEJO1,PNCA,-8.064946,-61.101581,104.6222222,2.631476711,31020.78971,2978.237569,7494.085018,165290.4289,1,1,1,1,81,0.836222491,0.42387899,1.87871775
MANEJO2,PNCA,-8.073505,-61.107425,101.5647349,2.98833114,31510.35908,1963.854391,8612.958638,166365.5049,1,1,1,1,80.5,0.678591558,4.153823735,3.224052175
MANEJO3,PNCA,-8.070134,-61.08617,109.0184049,3.294693858,32416.36871,2686.914961,7631.575598,164248.3025,1,1,1,1,83,0.958705008,0,1.359509945
REMJ1,REMJ,-6.05742,-67.74927,82.73152709,8.279399928,300204.8117,1760.08661,9670.589836,69102.61047,1,1,1,1,74.5,0.549355997,9.146989503,3.505315098
REMJ10,REMJ,-5.75797,-67.90218,121.4405941,1.630234586,283248.6807,0,4002.826264,84321.26756,1,1,1,1,80,0.868198165,1.119753411,2.048021345
REMJ11,REMJ,-5.75593,-67.72262,98.43226601,3.198591133,300118.6133,2352.73671,3160.387836,93575.64777,1,1,1,1,78.82694294,0.633033029,17.1085603,4.64689429
REMJ12,REMJ,-5.52134,-67.68793,113.8261406,2.225189669,291224.1119,5.522222174,2027.682805,71835.24682,1,1,1,1,76.5,0.398954869,41.58184671,10.09765451
REMJ13,REMJ,-5.65502,-67.56887,127.1273177,3.373629212,309676.0447,703.8490472,9118.092004,74552.02781,1,1,1,1,81,0.865954062,1.287825761,1.882292901
REMJ14,REMJ,-5.5779,-67.50483,130.3490099,2.667994304,312289.2273,1294.129524,6702.929258,63525.78955,1,1,1,1,80.66666667,0.765257456,6.297006802,2.637607007
REMJ15,REMJ,-5.45188,-67.58476,136.2198758,4.081754128,298439.7376,11.98284135,4931.165602,58186.60048,1,1,1,1,76.54977428,0.61669314,20.77186467,5.736991184
REMJ16,REMJ,-5.40818,-67.52466,120.3497537,3.102547722,302720.4791,2547.927605,5538.925639,50023.40372,1,1,1,1,81,0.742901225,10.25012262,3.902537895
REMJ17,REMJ,-5.49932,-67.40852,121.8617684,2.282299904,318511.4082,305.8748798,836.2279564,50711.84779,1,1,1,1,82,0.717171559,9.190962039,3.762921485
REMJ18A,REMJ,-5.33145,-67.42693,117.5086207,3.18565542,309812.5964,2021.352362,2515.250556,36364.74961,1,1,1,1,65,0.682239636,1.113332227,2.413598159
REMJ19,REMJ,-5.3949,-67.2075,125.2256473,3.060366492,335135.8482,1368.192886,4617.719501,33844.85445,1,1,1,1,80.5,0.842980984,2.148543587,2.372052168
REMJ2,REMJ,-6.06186,-67.902,86.03473945,2.126680986,302440.4014,136.2336102,1842.536707,56258.99655,1,1,1,1,77,0.531936524,3.723013078,4.748086626
REMJ20,REMJ,-5.3815,-67.18385,126.9681373,2.686309033,337121.0624,1115.946832,5285.190214,32445.21528,1,1,1,1,81,0.958705008,0,1.359509945
REMJ21,REMJ,-5.15401,-67.3183,85.91594561,2.26299845,315291.2195,789.4409992,3528.399214,14357.24297,1,1,1,1,78.33333333,0.958705008,0,1.359509945
REMJ22,REMJ,-5.08418,-67.22834,85.09888752,2.565749999,322974.5359,1731.335116,1820.639552,2402.012008,1,1,1,1,81,0.783091148,6.427183108,2.172505296
REMJ23,REMJ,-5.03323,-67.13978,91.94081381,2.412744813,331261.7612,1338.405544,2121.520563,9256.542933,1,1,1,1,79,0.958705008,0,1.359509945
REMJ24,REMJ,-5.03367,-67.16047,126.9507389,3.733345196,329028.397,3141.147865,0,7589.711089,1,1,1,1,79,0.631793266,7.754603758,4.504214482
REMJ25,REMJ,-5.79845,-67.87836,120.256538,2.166793565,287911.517,4057.361123,963.2398803,81608.94606,1,1,1,1,75,0.45234133,26.10444176,10.08245347
REMJ3,REMJ,-6.01586,-67.87874,80.64108911,3.066958928,301750.6529,57.29839459,2263.520281,61793.01421,1,1,1,1,75,0.407893467,28.72347451,12.69414631
REMJ4,REMJ,-5.88437,-67.86981,132.8195303,2.795452947,294015.7904,1794.111108,569.4041581,74006.15672,1,1,1,1,81,0.880314097,0.530531961,1.829795907
REMJ5,REMJ,-5.86105,-67.86186,94.00123305,3.199119898,293284.5864,1970.061434,1071.607506,76648.39731,1,1,1,1,78.75,0.836702164,1.93912901,2.659614552
REMJ6,REMJ,-5.78386,-67.86703,104.3628536,3.507760448,288087.2918,4415.85808,0,83639.06715,0.969135802,0.956790123,0.956790123,0.944444444,37.5,0.433427392,52.34236353,16.17489516
REMJ7,REMJ,-5.73404,-67.67822,128.9765721,2.353260167,303165.0458,640.6489592,6044.06457,88663.97511,1,1,1,1,79.04278139,0.958705008,0,1.359509945
REMJ8,REMJ,-5.68444,-67.8599,98.69221261,2.296434706,282953.8024,0,3727.01118,93721.10602,1,1,1,0.993710692,75.66666667,0.517150986,18.14839771,10.33632837
REMJ9,REMJ,-5.57775,-67.77957,106.7144608,2.647050047,284951.1422,458.8489893,1008.401911,83623.76205,1,1,1,1,77.5,0.466042086,21.02445259,7.887315915
C0002,BRA319,-4.44097,-61.0513,47.34814815,2.176754938,464.386503,1359.780948,40641.52411,39529.482,1,1,1,1,82.28571429,0.958705008,0,1.359509945
C0003,BRA319,-4.44397,-61.05489,47.78465347,2.24295125,467.2885068,1673.953533,40980.01564,39332.80648,1,1,1,1,81.3125,0.958705008,0,1.359509945
C0004,BRA319,-4.44723,-61.0583,47.3101737,2.190372635,427.8045828,1818.638261,41297.33224,38811.88231,1,1,1,1,80.64285714,0.958705008,0,1.359509945
C0005,BRA319,-4.44999,-61.0612,47.04428044,2.102448085,406.3972638,1476.214709,41570.03654,38369.93875,1,1,1,1,81.46666667,0.958705008,0,1.359509945
C0006,BRA319,-4.45328,-61.06482,46.1908867,2.47479093,382.1471887,1124.603491,41916.86299,37831.20611,1,1,1,1,80.5625,0.958705008,0,1.359509945
C0007,BRA319,-4.45622,-61.06797,44.7144623,2.72736056,364.5124964,924.4689677,42220.92019,37356.0921,1,1,1,1,76,0.958705008,0.000273658,1.359509945
C0008,BRA319,-4.4593,-61.07159,45.82076638,2.569980622,354.0500587,843.819006,42578.1451,36835.0101,1,1,1,1,74.14285714,0.958705008,0,1.359509945
C0009,BRA319,-4.46187,-61.07466,47.01476015,2.246705743,352.4834986,930.7009937,42884.3439,36396.73229,1,1,1,1,79.21428571,0.958705008,0.00165511,1.359509945
C0010,BRA319,-4.46494,-61.07821,47.79801735,2.038272724,331.9510382,1189.771834,43240.28665,35881.90099,1,1,1,1,80.13333333,0.951670695,0.057365603,1.385263226
 C0011,BRA319,-4.42017,-61.06875,44.75,2.854607635,3469.813574,1705.379449,42983.91136,39267.19978,1,1,1,1,82.71428571,0.958388527,0,1.359509945
C0012,BRA319,-4.4218,-61.07241,46.93201483,2.386421763,3596.665288,1272.787529,43343.11323,39687.48034,1,1,1,1,82.57142857,0.958513524,0,1.359509945
C0013,BRA319,-4.42497,-61.07573,48.62192118,2.262062958,3557.845776,845.8442325,43632.82502,39491.40648,1,1,1,1,79.5,0.958705008,0,1.359509945
C0014,BRA319,-4.42855,-61.07895,49.2103321,2.139556852,3489.306214,421.4416304,43907.06412,38960.04287,1,1,1,1,81.92857143,0.958705008,0,1.359509945
C0015,BRA319,-4.43181,-61.08202,48.92707046,2.386665031,3427.255099,19.9412594,44175.96388,38467.03331,1,1,1,1,83,0.958705008,0,1.359509945
C0016,BRA319,-4.43489,-61.08531,49.18842365,2.284389633,3408.028958,0,44476.21698,37975.40832,1,1,1,1,82.5,0.958705008,0,1.359509945
C0017,BRA319,-4.43791,-61.08872,48.73128834,2.014858123,3388.448854,0,44794.23964,37481.36392,1,1,1,1,81.9375,0.958705008,0,1.359509945
C0018,BRA319,-4.4412,-61.0923,48.35265105,2.087532782,3362.494367,442.3555393,45129.24093,36952.38205,1,1,1,1,80.78571429,0.958705008,0,1.359509945
 C0019,BRA319,-4.44413,-61.09559,48.10656753,2.113088299,3333.367305,910.5599449,45441.23285,36474.83669,1,1,1,1,80.125,0.958705008,0,1.359509945
C0020,BRA319,-4.51607,-61.11219,47.60148515,2.633347108,617.2236521,1071.374101,46559.40037,29152.16941,1,1,1,1,82.64285714,0.934667241,0.094514173,1.438203568
C0021,BRA319,-4.51856,-61.11576,46.62407862,2.620572821,580.314854,1446.01589,46946.3235,28681.30418,1,1,1,1,81.5,0.958705008,0,1.359509945
C0022,BRA319,-4.52095,-61.11926,44.99506173,3.317954505,539.7735753,1813.730041,47327.49853,28224.24524,1,1,1,1,80.53333333,0.958705008,0,1.359509945
 C0023,BRA319,-4.52378,-61.12291,46.33251534,3.037964501,546.8060723,2212.485886,47726.02704,27720.32742,1,1,1,1,79.9375,0.958705008,0,1.359509945
C0024,BRA319,-4.5265,-61.1264,47.97539975,2.663943905,549.6918732,2623.165902,48109.07267,27237.62316,1,1,1,1,80.21428571,0.958705008,0,1.359509945
C0025,BRA319,-4.52908,-61.13011,48.73671199,2.280447778,507.2714871,3058.601598,48518.54261,26750.53635,1,1,1,1,80.625,0.95448142,0.011814272,1.371721024
C0026,BRA319,-4.53149,-61.13367,48.10864198,2.213582598,451.5075262,3486.515571,48913.05151,26289.08594,1,1,1,1,80.66666667,0.947908137,0.04812937,1.394821638
C0027,BRA319,-4.53357,-61.13717,47.47218789,2.064608718,377.0798227,3764.091154,49302.14891,25860.07079,1,1,1,1,80.71428571,0.953198293,0.017958326,1.370396833
C0028,BRA319,-4.53614,-61.14107,47.01485149,2.08625845,316.7148662,3300.899096,49737.24566,25361.80114,1,1,1,1,81,0.931476952,0.196839521,1.450596552
C0029,BRA319,-4.55671,-61.12251,48.53646477,2.697761476,3384.508437,2702.056249,47757.27847,25160.94197,1,1,1,1,81.42857143,0.958705008,0,1.359509945
C0030,BRA319,-4.55408,-61.1195,47.32512315,3.125914953,3374.786468,2427.430584,47407.43365,25603.71933,1,1,1,1,81.5,0.958705008,0,1.359509945
C0031,BRA319,-4.55123,-61.1158,48.23891626,3.234973005,3399.774824,2122.692769,46981.51115,26119.36684,1,1,1,1,81.64285714,0.958705008,0,1.359509945
C0032,BRA319,-4.54859,-61.11222,46.93150685,3.608797301,3437.693617,1850.078234,46571.70136,26609.59641,1,1,1,1,81.85714286,0.958705008,0,1.359509945
C0033,BRA319,-4.54521,-61.10907,44.9345679,4.018014189,3363.301227,1567.77067,46208.41013,27119.86915,1,1,1,1,81.64285714,0.958705008,0,1.359509945
C0034,BRA319,-4.54259,-61.10577,47.21331689,3.021136575,3349.253239,1215.034891,45833.52638,27585.68938,1,1,1,1,82,0.958705008,0,1.359509945
C0035,BRA319,-4.54006,-61.10205,47.39334155,2.842671158,3384.848497,716.9284793,45413.95305,28079.31863,1,1,1,1,82,0.958705008,0,1.359509945
C0036,BRA319,-4.5374,-61.09826,47.56049383,3.678314677,3422.590596,203.9542635,44988.00527,28588.53565,1,1,1,1,82,0.958705008,0,1.359509945
C0037,BRA319,-4.53508,-61.09477,44.40713407,5.060090389,3468.498634,0,44597.53096,29047.99122,1,1,1,1,81.6875,0.958705008,0,1.359509945
C0038,BRA319,-5.07565,-61.66309,61.17220172,1.977754338,1103.954907,942.686082,24284.78002,56858.8055,1,1,1,1,82.78571429,0.958705008,0,1.359509945
C0039,BRA319,-5.07884,-61.66602,60.5726601,2.061510179,1153.805893,1408.570086,24285.46246,57337.67022,1,1,1,1,81.46666667,0.958705008,0,1.359509945
C0040,BRA319,-5.08196,-61.6692,60.64143921,2.011169064,1169.139269,1435.674439,24321.63608,57830.9384,1,1,1,1,81.64285714,0.958705008,0,1.359509945
C0041,BRA319,-5.08511,-61.6724,60.91122072,1.911116939,1195.282994,1135.473344,24367.32856,58328.10949,1,1,1,1,80.86666667,0.958705008,0,1.359509945
C0042,BRA319,-5.08794,-61.67549,61.30445545,1.970280988,1209.924351,972.439492,24435.57018,58791.81959,1,1,1,1,80.57142857,0.958705008,0,1.359509945
C0043,BRA319,-5.09085,-61.67871,61.95955882,1.890846491,1206.339579,907.1173159,24518.45058,59272.02273,1,1,1,1,81.46153846,0.958705008,0,1.359509945
C0044,BRA319,-5.09391,-61.68206,62.6007371,1.876074256,1190.020645,745.2164253,24612.20843,59774.12978,1,1,1,1,82.35714286,0.958705008,0,1.359509945
C0045,BRA319,-5.09955,-61.68838,61.76078915,2.151137091,1199.599962,0,24736.9168,60711.1373,1,1,1,1,80.625,0.958705008,0,1.359509945
C0047,BRA319,-5.1185,-61.67047,62.40543881,1.785297863,4080.004972,1167.826321,21865.37716,60815.99715,1,1,1,1,79.93333333,0.958705008,0,1.359509945
C0048,BRA319,-5.11569,-61.66731,62.5,1.674446681,4081.893836,1065.248497,21804.07248,60349.7456,1,1,1,1,79.64285714,0.958705008,0,1.359509945
C0049,BRA319,-5.11241,-61.66368,62.22962963,1.530161657,4072.675305,1005.15585,21749.80068,59809.97771,1,1,1,1,79.57142857,0.958705008,0,1.359509945
C0050,BRA319,-5.11032,-61.66161,61.9345679,1.501770467,4068.682703,951.1617761,21711.07178,59484.44623,1,1,1,1,79.42857143,0.958705008,0,1.359509945
C0051,BRA319,-5.10666,-61.65736,61.48161765,1.650081953,4089.298535,1012.336577,21576.45385,58867.1141,1,1,1,1,80.64285714,0.958705008,0,1.359509945
C0052,BRA319,-5.10328,-61.65421,60.74783684,1.650510322,4034.429052,1186.630058,21534.05682,58355.61305,1,1,1,1,80.8,0.958705008,0,1.359509945
C0053,BRA319,-5.10083,-61.65019,60.41943419,1.827092339,4133.536952,1584.073588,21363.66505,57853.75176,1,1,1,1,81.71428571,0.958705008,0,1.359509945
C0054,BRA319,-5.09744,-61.6466,60.52275523,1.728051631,4117.458892,1986.993652,21309.46571,57308.28126,1,1,1,1,82.3125,0.958705008,0,1.359509945
C0055,BRA319,-5.09566,-61.6448,61.0086741,1.75296851,4105.091337,2212.86496,21293.52026,57028.28049,1,1,1,1,82.64285714,0.958705008,0,1.359509945
C0056,BRA319,-5.19862,-61.81535,63.75308642,2.033414067,1069.916038,1801.021725,32927.75102,78460.90796,1,1,1,1,80.92857143,0.958705008,0,1.359509945
C0057,BRA319,-5.19626,-61.8119,63.76885043,1.906358726,1067.915186,1410.641299,32600.28868,78003.091,1,1,1,1,80.85714286,0.958705008,0,1.359509945
C0058,BRA319,-5.19334,-61.80802,63.75960347,2.018843769,1041.316968,944.5834423,32241.91005,77468.26647,1,1,1,1,80.42857143,0.958705008,0,1.359509945
C0059,BRA319,-5.19105,-61.80415,64.28924598,1.893086171,1071.807686,513.8981025,31874.77439,76981.77557,1,1,1,1,80.73333333,0.958705008,0,1.359509945
C0060,BRA319,-5.18863,-61.80072,64.47297297,1.961066326,1063.078954,80.74159623,31561.98131,76521.25532,1,1,1,1,80.1875,0.958705008,0,1.359509945
C0061,BRA319,-5.18629,-61.79726,63.28078818,2.146586646,1008.546551,0,31247.66957,76064.40189,1,1,1,1,80.57142857,0.958705008,0,1.359509945
C0062,BRA319,-5.18385,-61.79335,63.77873918,2.533479947,1031.118834,0,30891.42021,75563.67017,1,1,1,1,80.71428571,0.958705008,0,1.359509945
C0063,BRA319,-5.18152,-61.78984,64.2622549,2.405612207,1037.940346,317.14597,30579.28532,75103.7008,1,1,1,1,81.71428571,0.958705008,0,1.359509945
C0065,BRA319,-5.22103,-61.80196,62.86559803,2.346788779,619.1345352,1947.523233,31090.11716,79107.05639,1,1,1,1,81.9375,0.958705008,0,1.359509945
C0066,BRA319,-5.21887,-61.79833,61.53549191,2.624261776,1072.239646,1923.207435,30719.55683,78653.50617,1,1,1,1,82.07142857,0.958705008,0,1.359509945
C0067,BRA319,-5.21663,-61.79435,62.31734317,2.440642132,1558.982774,1754.809827,30314.43659,78166.45535,1,1,1,1,81.92857143,0.958705008,0,1.359509945
C0068,BRA319,-5.21454,-61.79061,64.0726601,2.195762749,2015.205991,1319.026065,29936.29913,77710.08699,1,1,1,1,81.93333333,0.958705008,0,1.359509945
C0069,BRA319,-5.2123,-61.78667,63.32718327,2.28655264,2498.823349,886.0471941,29541.60368,77226.37166,1,1,1,1,81.35714286,0.958705008,0,1.359509945
C0070,BRA319,-5.21005,-61.78264,62.42537313,2.552697329,2987.582939,504.99576,29139.57932,76735.06696,1,1,1,1,81.07142857,0.958705008,0,1.359509945
C0071,BRA319,-5.20773,-61.77892,61.96415328,2.74810607,3458.019934,263.6373169,28775.4802,76262.67268,1,1,1,1,81.53333333,0.958705008,0,1.359509945
C0072,BRA319,-5.20586,-61.77535,61.10987654,2.990800806,3881.021622,142.4692067,28422.32687,75837.55385,1,1,1,1,82.14285714,0.958705008,0,1.359509945
C0073,BRA319,-5.20338,-61.7714,61.20617284,3.291432932,4175.312168,0,28043.41084,75335.04468,1,1,1,1,82.53333333,0.958705008,0,1.359509945
C0074,BRA319,-5.41416,-62.09025,66.49378109,2.371973269,344.7047553,0,42584.56312,98159.93643,1,1,1,1,81.46666667,0.95143822,0.03297006,1.38528889
C0075,BRA319,-5.41758,-62.09193,66.98273736,2.213552697,310.4955521,0,42766.68462,98162.13365,1,1,1,1,80.33333333,0.949316557,0.0619425,1.39757595
C0076,BRA319,-5.42184,-62.09402,67.004914,2.279301369,268.5304255,0,42998.41438,98167.13516,1,1,1,1,79.93333333,0.958705008,0,1.359509945
C0077,BRA319,-5.42505,-62.0957,66.57267081,2.584216388,275.4310166,30.00050198,43169.43974,98183.29128,1,1,1,1,80.33333333,0.951108628,0.045104096,1.386672785
C0078,BRA319,-5.429,-62.09758,66.61386139,2.588767453,259.4843526,192.5694747,43396.31532,98186.59845,1,1,1,1,80.21428571,0.95822532,0.003582482,1.360870806
C0079,BRA319,-5.43327,-62.09973,66.50061805,2.605572404,230.6889019,452.7573283,43638.68037,98204.70282,1,1,1,1,80,0.954110842,0.0165107,1.374375264
C0080,BRA319,-5.43746,-62.10173,66.3603936,2.611367378,208.502055,750.5231384,43888.37828,98214.15512,1,1,1,1,80.06666667,0.94213641,0.074956556,1.43027492
C0081,BRA319,-5.44167,-62.10378,66.34394125,2.743098449,201.4336512,1043.552298,44141.32738,98230.44519,1,1,1,1,80.125,0.954766832,0.019742629,1.371696699
C0082,BRA319,-5.44525,-62.10564,64.81717791,3.570727789,194.9776222,605.8087613,44352.82184,98258.27781,1,1,1,1,80.07142857,0.949556296,0.08257152,1.389629807
