,site,trap,X,Y,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10
655,PNCA,F52B,725991.385,9072113.245,NA,NA,NA,NA,0,0,0,0,0,NA
656,PNCA,F53,731856.543,9087686.876,NA,0,0,0,0,NA,NA,NA,NA,NA
657,PNCA,F53B,722115.333,9079389.174,NA,NA,NA,NA,0,0,0,1,0,0
658,PNCA,F54,720049.008,9075507.566,NA,0,0,0,0,NA,NA,NA,NA,NA
659,PNCA,F54B,715986.276,9090887.888,NA,NA,NA,NA,0,0,0,0,0,NA
660,PNCA,F55,723337.139,9083552.196,NA,0,0,0,0,NA,NA,NA,NA,NA
661,PNCA,F56,731629.76,9112046.527,NA,0,0,0,1,NA,NA,NA,NA,NA
662,PNCA,F56B,726799.873,9069073.442,NA,NA,NA,NA,0,1,0,0,0,NA
663,PNCA,F57,724630.97,9114335.445,NA,0,0,0,0,NA,NA,NA,NA,NA
664,PNCA,F57B,729499.215,9069973.373,NA,NA,NA,NA,0,0,0,0,0,NA
665,PNCA,F58,726977.438,9117525.858,NA,1,0,0,0,NA,NA,NA,NA,NA
666,PNCA,F58B,730403.317,9054135.96,NA,NA,NA,NA,1,1,0,0,0,NA
667,PNCA,F59,721703.026,9115274.76,NA,0,0,1,0,NA,NA,NA,NA,NA
668,PNCA,F59B,723593.727,9085335.566,NA,NA,NA,NA,0,0,0,0,0,0
669,PNCA,F60,718852.722,9116644.56,NA,0,0,0,0,NA,NA,NA,NA,NA
670,PNM,Fn1,356036.618,9047105.165,0,0,0,0,NA,NA,NA,NA,NA,NA
671,PNM,Fn11,320159.942,9007608.488,NA,0,1,0,NA,NA,NA,NA,NA,NA
672,PNM,Fn2,345748.499,9028363.709,1,1,1,0,NA,NA,NA,NA,NA,NA
673,PNM,Fn3,348675.754,9027793.966,1,0,0,0,NA,NA,NA,NA,NA,NA
674,PNM,Fn4,344327.612,9024172.538,0,0,0,0,NA,NA,NA,NA,NA,NA
675,PNM,Fn5,342179.817,9022037.671,0,0,0,0,NA,NA,NA,NA,NA,NA
676,PNCA,MANEJO1,709208.012,9108035.871,NA,0,0,0,0,NA,NA,NA,NA,NA
677,PNCA,MANEJO2,708559.379,9107092.149,NA,0,0,0,0,NA,NA,NA,NA,NA
678,PNCA,MANEJO3,710904.24,9107454.085,NA,NA,NA,NA,0,0,0,0,0,NA
679,REMJ,REMJ1,-26137.138,9328143.035,0,0,0,NA,NA,NA,NA,NA,NA,NA
680,REMJ,REMJ10,-43410.359,9361213.245,0,0,0,0,NA,NA,NA,NA,NA,NA
681,REMJ,REMJ11,-23462.459,9361608.022,0,1,0,NA,NA,NA,NA,NA,NA,NA
682,REMJ,REMJ12,-19818.489,9387657.523,0,1,0,0,NA,NA,NA,NA,NA,NA
683,REMJ,REMJ13,-6473.164,9372936.995,0,1,0,0,NA,NA,NA,NA,NA,NA
684,REMJ,REMJ14,574.501,9381543.6,0,0,0,0,NA,NA,NA,NA,NA,NA
685,REMJ,REMJ15,-8413.152,9395449.462,0,0,0,0,NA,NA,NA,NA,NA,NA
686,REMJ,REMJ16,-1771.016,9400345.539,0,0,0,0,NA,NA,NA,NA,NA,NA
687,REMJ,REMJ17,11208.11,9390336.38,0,0,1,0,NA,NA,NA,NA,NA,NA
688,REMJ,REMJ18,9026.912,9408932.478,0,1,0,0,NA,NA,NA,NA,NA,NA
689,REMJ,REMJ2,-43092.621,9327499.355,0,0,1,NA,NA,NA,NA,NA,NA,NA
690,REMJ,REMJ20,33455.862,9402071.01,NA,0,0,0,NA,NA,NA,NA,NA,NA
691,REMJ,REMJ21,36072.695,9403574.278,NA,0,0,0,NA,NA,NA,NA,NA,NA
692,REMJ,REMJ22,20961.805,9428687.614,NA,0,1,0,NA,NA,NA,NA,NA,NA
693,REMJ,REMJ23,30908.367,9436494.526,NA,0,0,0,NA,NA,NA,NA,NA,NA
694,REMJ,REMJ24,40714.319,9442204.881,NA,0,0,0,NA,NA,NA,NA,NA,NA
695,REMJ,REMJ25,38415.194,9442141.478,NA,0,0,0,NA,NA,NA,NA,NA,NA
696,REMJ,REMJ27,-40724.979,9356745.209,1,1,1,NA,NA,NA,NA,NA,NA,NA
697,REMJ,REMJ3,-40555.313,9332625.844,0,0,0,NA,NA,NA,NA,NA,NA,NA
698,REMJ,REMJ4,-39692.371,9347221.743,0,0,0,NA,NA,NA,NA,NA,NA,NA
699,REMJ,REMJ5,-38831.745,9349816.458,0,0,0,0,NA,NA,NA,NA,NA,NA
700,REMJ,REMJ6,-39480.062,9358374.606,0,1,0,NA,NA,NA,NA,NA,NA,NA
701,REMJ,REMJ7,-18550.119,9364076.421,0,0,1,NA,NA,NA,NA,NA,NA,NA
702,REMJ,REMJ8,-38781.569,9369410.519,0,0,0,0,NA,NA,NA,NA,NA,NA
703,REMJ,REMJ9,-29952.46,9381319.293,0,0,0,0,NA,NA,NA,NA,NA,NA
704,BRA319,C0002,716236.293,9508844.703,NA,NA,NA,NA,0,0,0,0,NA,NA
705,BRA319,C0003,715836.906,9508513.952,NA,NA,NA,NA,0,0,0,0,0,0
706,BRA319,C0004,715457.427,9508154.392,NA,NA,NA,NA,0,0,0,NA,NA,NA
707,BRA319,C0005,715134.71,9507849.982,NA,NA,NA,NA,0,0,0,0,NA,NA
708,BRA319,C0006,714731.918,9507487.164,NA,NA,NA,NA,0,0,0,NA,NA,NA
709,BRA319,C0007,714381.403,9507162.919,NA,NA,NA,NA,0,0,0,0,NA,NA
710,BRA319,C0008,713978.679,9506823.326,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
711,BRA319,C0009,713637.158,9506539.979,NA,NA,NA,NA,0,0,0,0,NA,NA
712,BRA319,C0010,713242.213,9506201.47,NA,NA,NA,NA,0,0,0,NA,NA,NA
713,BRA319, C0011,714305.224,9511150.246,NA,NA,NA,NA,0,0,0,NA,NA,NA
714,BRA319,C0012,713898.464,9510971.025,NA,NA,NA,NA,0,0,0,0,0,0
715,BRA319,C0013,713529.008,9510621.383,NA,NA,NA,NA,0,0,0,0,NA,NA
716,BRA319,C0014,713170.538,9510226.366,NA,NA,NA,NA,0,0,0,NA,NA,NA
717,BRA319,C0015,712828.815,9509866.697,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
718,BRA319,C0016,712462.724,9509526.999,NA,NA,NA,NA,0,0,0,NA,NA,NA
719,BRA319,C0017,712083.333,9509193.971,NA,NA,NA,NA,0,0,0,NA,NA,NA
720,BRA319,C0018,711684.997,9508831.13,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
721,BRA319, C0019,711318.959,9508508.021,NA,NA,NA,NA,0,0,0,0,NA,NA
722,BRA319,C0020,709455.823,9500556.435,NA,NA,NA,NA,0,0,0,NA,NA,NA
723,BRA319,C0021,709058.869,9500282.077,NA,NA,NA,NA,0,0,0,NA,NA,NA
724,BRA319,C0022,708669.717,9500018.758,NA,NA,NA,NA,0,0,0,0,NA,NA
725,BRA319, C0023,708263.793,9499706.819,NA,NA,NA,NA,0,0,0,0,NA,NA
726,BRA319,C0024,707875.663,9499406.999,NA,NA,NA,NA,0,0,0,NA,NA,NA
727,BRA319,C0025,707463.158,9499122.725,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
728,BRA319,C0026,707067.353,9498857.208,NA,NA,NA,NA,0,0,0,0,0,NA
729,BRA319,C0027,706678.304,9498628.169,NA,NA,NA,NA,0,0,0,0,NA,NA
730,BRA319,C0028,706244.724,9498345.052,NA,NA,NA,NA,0,0,0,0,NA,NA
731,BRA319,C0029,708298.739,9496064.777,NA,NA,NA,NA,0,0,0,0,NA,NA
732,BRA319,C0030,708633.562,9496354.775,NA,NA,NA,NA,0,0,0,0,NA,NA
733,BRA319,C0031,709045.032,9496668.903,NA,NA,NA,NA,0,0,0,NA,NA,NA
734,BRA319,C0032,709443.126,9496959.84,NA,NA,NA,NA,0,0,0,0,NA,NA
735,BRA319,C0033,709793.712,9497332.743,NA,NA,NA,NA,0,0,0,NA,NA,NA
736,BRA319,C0034,710160.73,9497621.548,NA,NA,NA,NA,0,0,0,0,NA,NA
737,BRA319,C0035,710574.341,9497900.277,NA,NA,NA,NA,0,0,0,0,NA,NA
738,BRA319,C0036,710995.761,9498193.362,NA,NA,NA,NA,0,0,0,NA,NA,NA
739,BRA319,C0037,711383.789,9498448.93,NA,NA,NA,NA,0,0,NA,NA,NA,NA
740,BRA319,C0038,648198.478,9438820.471,NA,NA,NA,NA,0,0,0,0,NA,NA
741,BRA319,C0039,647872.898,9438468.428,0,0,0,0,0,NA,NA,NA,NA,NA
742,BRA319,C0040,647519.619,9438124.18,0,0,0,0,0,NA,NA,NA,NA,NA
743,BRA319,C0041,647164.12,9437776.62,0,0,0,0,0,NA,NA,NA,NA,NA
744,BRA319,C0042,646820.892,9437464.415,0,0,0,0,0,NA,NA,NA,NA,NA
745,BRA319,C0043,646463.237,9437143.394,0,0,0,0,0,NA,NA,NA,NA,NA
746,BRA319,C0044,646091.138,9436805.815,0,0,0,0,0,NA,NA,NA,NA,NA
747,BRA319,C0045,645389.188,9436183.643,0,0,0,0,0,NA,NA,NA,NA,NA
748,BRA319,C0047,647370.478,9434084.304,0,0,0,0,0,NA,NA,NA,NA,NA
749,BRA319,C0048,647721.453,9434394.275,0,0,0,0,0,NA,NA,NA,NA,NA
750,BRA319,C0049,648124.645,9434756.104,0,0,0,0,0,NA,NA,NA,NA,NA
751,BRA319,C0050,648354.617,9434986.716,0,0,0,0,0,NA,NA,NA,NA,NA
752,BRA319,C0051,648826.64,9435390.416,0,0,0,0,0,NA,NA,NA,NA,NA
753,BRA319,C0052,649176.651,9435763.41,0,0,0,0,0,NA,NA,NA,NA,NA
754,BRA319,C0053,649622.905,9436033.372,0,0,0,0,0,NA,NA,NA,NA,NA
755,BRA319,C0054,650021.707,9436407.367,0,0,0,0,0,NA,NA,NA,NA,NA
756,BRA319,C0055,650221.684,9436603.761,0,0,0,0,0,NA,NA,NA,NA,NA
757,BRA319,C0056,631292.517,9425257.487,0,0,0,0,0,NA,NA,NA,NA,NA
758,BRA319,C0057,631675.419,9425517.697,0,0,0,0,0,NA,NA,NA,NA,NA
759,BRA319,C0058,632106.103,9425839.731,0,0,0,0,0,NA,NA,NA,NA,NA
760,BRA319,C0059,632535.552,9426092.111,0,0,0,0,1,NA,NA,NA,NA,NA
761,BRA319,C0060,632916.259,9426358.955,0,0,0,0,0,NA,NA,NA,NA,NA
762,BRA319,C0061,633300.278,9426616.946,0,0,0,0,0,NA,NA,NA,NA,NA
763,BRA319,C0062,633734.202,9426885.897,0,0,0,0,0,NA,NA,NA,NA,NA
764,BRA319,C0063,634123.767,9427142.768,0,0,0,0,0,NA,NA,NA,NA,NA
765,BRA319,C0065,632772.014,9422776.97,0,0,0,0,0,NA,NA,NA,NA,NA
766,BRA319,C0066,633174.82,9423015.02,0,0,0,0,0,NA,NA,NA,NA,NA
767,BRA319,C0067,633616.441,9423261.839,0,0,0,0,0,NA,NA,NA,NA,NA
768,BRA319,C0068,634031.432,9423492.123,0,0,0,0,0,NA,NA,NA,NA,NA
769,BRA319,C0069,634468.626,9423738.946,0,0,0,0,0,NA,NA,NA,NA,NA
770,BRA319,C0070,634915.802,9423986.854,0,0,0,0,0,NA,NA,NA,NA,NA
771,BRA319,C0071,635328.635,9424242.566,0,0,0,0,0,NA,NA,NA,NA,NA
772,BRA319,C0072,635724.748,9424448.554,0,0,0,0,0,NA,NA,NA,NA,NA
773,BRA319,C0073,636163.116,9424721.903,0,0,0,0,0,NA,NA,NA,NA,NA
774,BRA319,C0074,600787.958,9401479.287,0,0,1,0,NA,NA,NA,NA,NA,NA
775,BRA319,C0075,600601.256,9401101.472,0,0,0,0,NA,NA,NA,NA,NA,NA
776,BRA319,C0076,600368.991,9400630.86,0,0,0,0,NA,NA,NA,NA,NA,NA
777,BRA319,C0077,600182.328,9400276.261,0,0,0,0,NA,NA,NA,NA,NA,NA
778,BRA319,C0078,599973.385,9399839.885,0,0,0,0,NA,NA,NA,NA,NA,NA
779,BRA319,C0079,599734.479,9399368.176,0,0,0,0,NA,NA,NA,NA,NA,NA
780,BRA319,C0080,599512.207,9398905.287,0,0,0,0,NA,NA,NA,NA,NA,NA
781,BRA319,C0081,599284.396,9398440.194,NA,NA,NA,NA,0,0,0,NA,NA,NA
782,BRA319,C0082,599077.74,9398044.718,0,0,0,0,NA,NA,NA,NA,NA,NA
783,BRA319,C0083,598090.932,9402819.862,0,0,0,0,NA,NA,NA,NA,NA,NA
784,BRA319,C0084,597825.561,9402429.995,0,0,1,0,NA,NA,NA,NA,NA,NA
785,BRA319,C0085,597570.146,9402027.953,0,0,0,0,NA,NA,NA,NA,NA,NA
786,BRA319,C0086,597316.923,9401607.112,0,0,0,0,NA,NA,NA,NA,NA,NA
787,BRA319,C0087,597063.73,9401205.065,0,0,0,0,NA,NA,NA,NA,NA,NA
788,BRA319,C0088,596806.024,9400744.431,0,0,0,0,NA,NA,NA,NA,NA,NA
789,BRA319,C0089,596773.146,9400225.985,0,0,0,0,NA,NA,NA,NA,NA,NA
790,BRA319,C0090,596575.252,9399750.893,0,0,0,0,NA,NA,NA,NA,NA,NA
791,BRA319,C0091,596417.576,9399506.798,0,0,0,0,NA,NA,NA,NA,NA,NA
792,BRA319,C0092,593209.299,9387833.708,0,0,0,0,NA,NA,NA,NA,NA,NA
793,BRA319,C0093,592944.083,9387499.11,0,0,0,0,NA,NA,NA,NA,NA,NA
794,BRA319,C0094,592637.816,9387115.926,0,0,0,0,0,0,0,NA,NA,NA
795,BRA319,C0095,592330.433,9386723.898,0,0,0,0,NA,NA,NA,NA,NA,NA
796,BRA319,C0096,592007.499,9386298.726,0,0,0,0,NA,NA,NA,NA,NA,NA
797,BRA319,C0097,591744.465,9385932.062,0,0,0,0,NA,NA,NA,NA,NA,NA
798,BRA319,C0098,591411.608,9385534.539,0,0,0,0,NA,NA,NA,NA,NA,NA
799,BRA319,C0099,591097.582,9385134.779,0,0,0,0,NA,NA,NA,NA,NA,NA
800,BRA319,C0100,590768.065,9384743.883,0,0,0,0,NA,NA,NA,NA,NA,NA
801,BRA319,C0101,590854.115,9390101.104,0,0,0,0,NA,NA,NA,NA,NA,NA
802,BRA319,C0102,590573.312,9389704.609,0,0,0,0,NA,NA,NA,NA,NA,NA
803,BRA319,C0103,590292.534,9389324.697,1,0,0,0,NA,NA,NA,NA,NA,NA
804,BRA319,C0104,590006.149,9388891.726,0,0,0,0,NA,NA,NA,NA,NA,NA
805,BRA319,C0105,589833.837,9388440.911,0,1,0,0,NA,NA,NA,NA,NA,NA
806,BRA319,C0106,589579.574,9388002.369,0,0,0,0,NA,NA,NA,NA,NA,NA
807,BRA319,C0107,589304.26,9387558.326,0,0,0,0,NA,NA,NA,NA,NA,NA
808,BRA319,C0108,588960.375,9387189.551,0,0,0,0,NA,NA,NA,NA,NA,NA
809,BRA319,C0109,588556.785,9386899.347,0,0,0,0,NA,NA,NA,NA,NA,NA
810,BRA319,C0110,588885.24,9386509.762,0,0,0,0,NA,NA,NA,NA,NA,NA
811,BRA319,C0111,715159.847,9510241.098,NA,NA,NA,NA,NA,NA,0,0,0,0
812,BRA319,C0112,714520.075,9510955.032,NA,NA,NA,NA,NA,NA,1,0,0,0
813,BRA319,C0113,713405.414,9510476.818,NA,NA,NA,NA,NA,NA,0,0,0,0
814,BRA319,C0114,712648.535,9509693.523,NA,NA,NA,NA,NA,NA,NA,NA,0,0
815,BRA319,C0115,711938.678,9509059.415,NA,NA,0,0,0,0,0,NA,NA,NA
816,BRA319,C0116,711215.54,9508436.398,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
817,BRA319,C0117,711929.325,9507588.478,NA,NA,NA,NA,NA,NA,0,0,0,0
818,BRA319,C0118,712520.377,9506931.094,NA,NA,NA,NA,NA,NA,0,0,0,0
819,BRA319,C0119,713212.228,9506196.019,NA,NA,NA,NA,NA,NA,0,0,0,0
820,BRA319,C0120,713870.839,9505488.669,NA,NA,NA,NA,NA,NA,0,0,0,0
821,BRA319,C0121,714053.213,9506885.067,NA,NA,NA,NA,NA,NA,0,0,0,0
822,BRA319,C0122,714818.699,9507562.145,0,1,0,0,0,0,0,NA,NA,NA
823,BRA319,C0123,715538.662,9508230.493,NA,NA,NA,NA,NA,NA,0,0,0,0
824,BRA319,C0124,708811.121,9501478.272,0,0,0,0,0,0,0,NA,NA,NA
825,BRA319,C0125,709429.681,9500747.836,0,0,0,NA,NA,NA,NA,NA,NA,NA
826,BRA319,C0126,710124.808,9500014.979,0,0,0,0,0,0,0,0,NA,NA
827,BRA319,C0127,710764.241,9499211.473,0,0,0,0,0,NA,NA,NA,NA,NA
828,BRA319,C0128,711399.412,9498480.963,0,0,0,0,0,NA,NA,NA,NA,NA
829,BRA319,C0129,710571.037,9497910.24,0,0,0,0,0,NA,NA,NA,NA,NA
830,BRA319,C0130,709799.23,9497320.563,0,0,0,0,0,0,NA,NA,NA,NA
831,BRA319,C0131,709008.348,9496646.879,0,0,0,0,0,0,0,NA,NA,NA
832,BRA319,C0132,708221.324,9495744.248,NA,NA,NA,NA,NA,NA,0,0,0,0
833,BRA319,C0133,707532.802,9496867.486,0,0,0,0,0,0,0,NA,NA,NA
834,BRA319,C0135,706221.346,9498317.463,0,0,0,0,0,0,0,NA,NA,NA
835,BRA319,C0136,705618.404,9499075.48,0,0,0,0,0,0,0,NA,NA,NA
836,BRA319,C0137,707085.185,9498885.917,0,0,0,0,0,0,0,NA,NA,NA
837,BRA319,C0138,707882.356,9499420.253,0,0,0,0,0,0,0,NA,NA,NA
838,BRA319,C0139,708687.513,9500033.09,0,0,0,0,0,NA,NA,NA,NA,NA
839,BRA319,C0140,647778.575,9439505.758,0,0,0,0,0,0,NA,NA,NA,NA
840,BRA319,C0141,648241.706,9438814.853,0,0,0,0,0,NA,NA,NA,NA,NA
841,BRA319,C0142,648881.153,9438143.48,0,0,0,0,NA,NA,NA,NA,NA,NA
842,BRA319,C0145,649711.752,9436106.161,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
843,BRA319,C0146,648917.791,9435505.218,0,0,0,0,NA,NA,NA,NA,NA,NA
844,BRA319,C0147,648165.722,9434783.661,0,0,0,0,0,0,0,NA,NA,NA
845,BRA319,C0148,647335.055,9434109.808,0,0,0,0,0,0,0,NA,NA,NA
846,BRA319,C0149,646727.753,9434761.206,0,0,0,0,0,0,NA,NA,NA,NA
847,BRA319,C0150,646024.147,9435491.296,0,0,0,0,0,0,NA,NA,NA,NA
848,BRA319,C0151,645336.97,9436129.571,0,0,0,0,0,0,NA,NA,NA,NA
849,BRA319,C0152,644647.656,9436813.172,0,0,0,0,0,0,0,NA,NA,NA
850,BRA319,C0153,646074.456,9436780.419,0,0,0,0,0,NA,NA,NA,NA,NA
851,BRA319,C0154,646810.896,9437455.59,0,0,0,0,0,0,0,NA,NA,NA
852,BRA319,C0155,647506.281,9438107.623,0,0,0,0,0,0,0,NA,NA,NA
853,BRA319,C0156,634117.034,9428262.793,0,0,0,0,0,0,0,NA,NA,NA
854,BRA319,C0157,634599.914,9427460.283,0,0,0,0,0,NA,NA,NA,NA,NA
855,BRA319,C0158,635136.978,9426595.746,0,0,0,0,0,0,NA,NA,NA,NA
856,BRA319,C0159,635738.035,9425585.132,0,0,0,0,NA,NA,NA,NA,NA,NA
857,BRA319,C0160,636184.234,9424751.715,0,0,0,0,0,0,NA,NA,NA,NA
858,BRA319,C0161,635319.737,9424227.104,0,0,0,0,0,0,0,NA,NA,NA
859,BRA319,C0162,633592.041,9423254.146,0,0,0,NA,NA,NA,NA,NA,NA,NA
860,BRA319,C0163,632736.515,9422761.559,0,0,0,0,0,0,0,NA,NA,NA
861,BRA319,C0164,632255.891,9423570.69,0,0,0,0,NA,NA,NA,NA,NA,NA
862,BRA319,C0165,631698.95,9424473.937,0,0,0,0,0,NA,NA,NA,NA,NA
863,BRA319,C0166,631304.739,9425272.943,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
864,BRA319,C0167,630716.693,9426155.227,0,0,NA,NA,NA,NA,NA,NA,NA,NA
865,BRA319,C0168,633720.883,9426877.077,0,0,0,0,NA,NA,NA,NA,NA,NA
866,BRA319,C0169,632868.524,9426321.454,0,0,0,NA,NA,NA,NA,NA,NA,NA
867,BRA319,C0170,632063.847,9425767.945,0,0,0,0,0,0,0,NA,NA,NA
868,BRA319,C0171,601607.362,9401157.447,0,0,1,0,0,0,0,NA,NA,NA
869,BRA319,C0172,600806.828,9401502.475,0,0,0,0,0,0,NA,NA,NA,NA
870,BRA319,C0173,599921.122,9401947.117,0,0,0,0,0,0,NA,NA,NA,NA
871,BRA319,C0174,599087.574,9402455.79,0,0,0,0,0,0,NA,NA,NA,NA
872,BRA319,C0175,598210.735,9402916.975,0,0,0,0,0,NA,NA,NA,NA,NA
873,BRA319,C0176,599077.74,9398044.718,0,0,0,0,0,0,NA,NA,NA,NA
874,BRA319,C0178,597210.266,9401403.849,0,0,0,0,0,0,NA,NA,NA,NA
875,BRA319,C0179,596703.713,9400480.357,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
876,BRA319,C0180,596463.016,9399517.788,0,0,0,0,0,0,NA,NA,NA,NA
877,BRA319,C0181,597343.143,9399058.826,0,0,0,0,0,0,NA,NA,NA,NA
878,BRA319,C0182,598230.995,9398586.573,0,0,0,0,0,0,NA,NA,NA,NA
879,BRA319,C0183,599086.56,9398015.961,0,0,0,0,0,0,NA,NA,NA,NA
880,BRA319,C0184,599821.579,9397596.975,0,0,0,0,0,0,NA,NA,NA,NA
881,BRA319,C0185,599476.639,9398827.952,0,0,0,0,0,0,NA,NA,NA,NA
882,BRA319, C0186,599917.846,9399743.786,1,0,0,0,0,0,NA,NA,NA,NA
883,BRA319, C0187,600356.771,9400608.768,0,0,0,0,0,0,NA,NA,NA,NA
884,BRA319, C0188,593774.871,9387505.668,0,0,0,0,0,0,NA,NA,NA,NA
885,BRA319, C0189,593298.078,9387948.556,0,0,NA,NA,NA,NA,NA,NA,NA,NA
886,BRA319, C0190,592511.488,9388654.99,0,0,0,0,0,0,NA,NA,NA,NA
887,BRA319, C0191,591616.417,9389429,0,0,0,0,0,0,NA,NA,NA,NA
888,BRA319, C0192,590874.077,9390117.659,0,0,0,0,0,0,NA,NA,NA,NA
889,BRA319, C0193,590278.135,9389325.822,0,0,0,0,0,0,NA,NA,NA,NA
890,BRA319, C0194,589824.98,9388444.24,0,0,0,0,0,0,NA,NA,NA,NA
891,BRA319,C0195,589287.612,9387534.028,0,0,0,0,0,0,NA,NA,NA,NA
892,BRA319,C0196,588556.755,9386877.237,0,0,0,0,0,0,NA,NA,NA,NA
893,BRA319, C0197,589295.656,9386118.958,0,0,0,0,0,0,NA,NA,NA,NA
894,BRA319,C0198,590014.706,9385435.872,0,0,0,0,0,0,NA,NA,NA,NA
895,BRA319, C0199,590806.884,9384780.311,0,0,0,0,0,0,NA,NA,NA,NA
896,BRA319, C0200,591530.47,9384194.482,0,0,0,0,0,0,NA,NA,NA,NA
897,BRA319, C0201,591461.513,9385577.585,0,0,0,0,0,0,NA,NA,NA,NA
898,BRA319,C0202,592057.405,9386341.771,0,0,0,0,0,0,NA,NA,NA,NA
899,BRA319,C0203,592687.723,9387158.971,0,0,0,0,0,0,0,NA,NA,NA
